budget,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,tagline,vote_average,vote_count,cast,director,year,month,return_rate,History,Documentary,Crime,Thriller,Foreign,War,Adventure,Western,Music,Mystery,Action,Comedy,Science Fiction,Romance,Fantasy,Drama,Animation,Family,Horror,suomi,Somali,اردو,Pусский,فارسی,Polski,Română,తెలుగు,Deutsch,Latin,ελληνικά,Português,Español,العربية,English,Український,Hrvatski,Magyar,Cymraeg,தமிழ�?Dansk,isiZulu,Afrikaans,हिन्दी,shqip,Bahasa indonesia,普通话,Català,Galego,Slovenčina,қазақ,Italiano,Français,Nederlands,Türkçe,বাংল�?български език,Kiswahili,svenska,Gaeilge,Srpski,Eesti,한국�?조선�?No Language,ਪੰਜਾਬੀ,Esperanto,پښتو,Tiếng Việt,עִבְרִית,广州�?/ 廣州�?Norsk,日本�?ภาษาไท�?Český,Íslenska,L1,L2,L3,L4,L5,L6
6000000,"['supermarket', 'heart attack', 'ambition', 'daughter', 'wrestling', 'sport', 'stripper', 'steroids', 'fame', 'barbed wire', 'wrestler', 'redemption']","Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",40.196514,"['Saturn Films', 'Wild Bunch', 'Protozoa Pictures', 'Top Rope']",['United States of America'],2008/9/7,44703995,109,Love. Pain. Glory.,7.3,1000,"[""['Mickey Rourke'"", "" 'Marisa Tomei'""]",Darren Aronofsky,2008,9,645.0665833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,['half breed'],"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",7.60445,"['The Selznik Studio', 'Vanguard Films']",['United States of America'],1946/12/31,20400000,144,Emotions . . . As Violent As The Wind-Swept Prairie !,6.2,37,"[""['Jennifer Jones'"", "" 'Joseph Cotten'""]",King Vidor,1946,12,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['taxi', 'street gang', 'usa president', 'war veteran', 'hostage', 'kidnapping', 'liberation of prisoners', 'anti hero', 'gangster boss', 'dystopia', 'police operation', 'attempt to escape', 'cyberpunk', 'reluctant hero']","In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",24.351305,"['AVCO Embassy Pictures', 'Goldcrest Films International', 'International Film Investors', 'City Film']",['United States of America'],1981/5/22,50244700,99,1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.,6.9,703,"[""['Kurt Russell'"", "" 'Lee Van Cleef'""]",John Carpenter,1981,5,737.4116667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['competition', 'grandfather grandson relationship', 'vomit', 'summer camp', 'toilet', 'rivalry', 'colonel']","Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",12.601677,"['Revolution Studios', 'TriStar Pictures']",['United States of America'],2007/8/8,18197398,89,The summer is going to be in tents.,4.4,91,"[""['Cuba Gooding Jr.'"", "" 'Tamala Jones'""]",Fred Savage,2007,8,203.2899667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12716953,"['journalist', 'martial arts', 'cook', 'drug dealer']",A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,7.077505,['Golden Harvest Company'],"['Australia', 'Hong Kong']",1997/1/31,18814720,113,Fight first. Apologize later.,6.3,128,"[""['Jackie Chan'"", "" 'Richard Norton'""]",Sammo Hung,1997,1,47.94990592,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,"['mockumentary', 'folk singer']","In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.",4.053017,['Castle Rock Entertainment'],['United States of America'],2003/4/16,18750246,91,"Back together for the first time, again.",6.6,74,"[""['Bob Balaban'"", "" 'Christopher Guest'""]",Christopher Guest,2003,4,212.5041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['double life', 'commercial', 'fantasy', 'chance', 'marketing', 'time travel', 'in flagranti', 'ambiguous ending', 'alternative reality']","Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",15.639016,"['Paramount Pictures', 'Miramax Films', 'Intermedia Films', 'Mirage Enterprises']","['United Kingdom', 'United States of America']",1998/4/23,58000000,99,What if one split second sent your life in two completely different directions?.,6.5,354,"[""['Gwyneth Paltrow'"", "" 'John Hannah'""]",Peter Howitt,1998,4,866.6666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['prison', 'child abuse', 'ku klux klan', 'police brutality', 'ghetto', 'anthology', 'evil doll', 'murder', 'hood', 'dirty cop', 'funeral home']",A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,3.89204,"['40 Acres & A Mule Filmworks', 'Savoy Pictures']",['United States of America'],1995/5/24,12000000,98,Chill or be Chilled,5.4,32,"[""['Clarence Williams III'"", "" 'Corbin Bernsen'""]",Rusty Cundieff,1995,5,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['dictator', '1970s', 'general', 'kidnapping', 'naivety', 'luxury', 'oscar award', 'charisma', 'polygamy', 'uganda', 'dictatorship']","Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",26.286954,"['Fox Searchlight Pictures', 'Cowboy Films', 'DNA Films', 'Scottish Screen', 'UK Film Council', 'Filmfour', 'Slate Films', 'Tatfilm']","['United Kingdom', 'Germany', 'United States of America']",2006/9/1,48027970,121,Charming. Magnetic. Murderous.,7.4,558,"[""['Forest Whitaker'"", "" 'James McAvoy'""]",Kevin Macdonald,2006,9,700.4661667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['sheriff', 'barn', 'black', 'sequel', 'boogeyman', 'masked killer', 'slasher', 'youth', 'psychiatrist', 'killer', 'kitten', 'scythe', 'heroine', 'pitchfork', 'psychotronic', 'michael myers']","Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.",8.008844,['Trans Pacific Films'],['United States of America'],1989/10/12,11642254,96,"Michael Lives, And This Time They're Ready!",5.2,183,"[""['Donald Pleasence'"", "" 'Danielle Harris'""]",Dominique Othenin-Girard,1989,10,132.84508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['prison visit', 'funeral director', 'funeral home', 'amateur theater', 'embezzlement', 'missing persons case', 'hidden corpse', 'estranged family member', 'jury trial', 'hick', 'stock broker', 'corpse in freezer', 'confession of crime', 'duringcreditsstinger']","In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.",12.68514,"['Castle Rock Entertainment', 'Horsethief Pictures', 'Mandalay Vision', 'Wind Dancer Productions', 'Detour Filmproduction']",['United States of America'],2012/4/27,9206470,100,A story so unbelievable it must be true.,6.5,320,"[""['Jack Black'"", "" 'Shirley MacLaine'""]",Richard Linklater,2012,4,84.1294,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['dolphin', 'whale', 'killer whale', 'imax', '3d', 'manatee', 'conservation']","This documentary goes to coral reefs of the Bahamas and the waters of the Kingdom of Tonga for a close encounter with the surviving tribes of the ocean: wild dolphins and belugas, the love of a Humpback mother for her newborn calf, the singing Humpback males, an orca the mighty King of the ocean, and the gentle manatee. Little-known aspects of these creatures capable of sophisticated communication and social interaction. Documents the life of these graceful, majestic yet endangered sea creatures",0.041651,"['3D Entertainment', 'Gavin McKinney Underwater Productions']","['Bahamas', 'United Kingdom']",2008/2/15,7518876,42,,8,3,"[""['Daryl Hannah'"", "" 'Charlotte Rampling']""]",Jean-Jacques Mantello,2008,2,25.3146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"[""new year's eve"", 'independent film', 'relationship', 'woman director', 'lower east side']","A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",3.561198,['Paramount Pictures'],['United States of America'],1999/2/26,6852450,101,It's 11:59 on New Years Eve... do you know where your date is?,6.1,44,"[""['Ben Affleck'"", "" 'Casey Affleck'""]",Risa Bramon Garcia,1999,2,14.2075,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['plagiarized book', 'stolen novel', 'plagiarized novel', 'aspiring writer']","The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",14.988746,"['CBS Films', 'Also Known As Pictures']",['United States of America'],2012/9/7,13231461,96,There's more than one way to take a life.,6.4,379,"[""['Bradley Cooper'"", "" 'Zoe Saldana'""]",Brian Klugman,2012,9,120.52435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['secret', 'fetishism', 'stripper', 'family secrets', 'convict', 'chubby woman', 'extramarital affair']","The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",6.497285,"['Lucky Monkey Pictures', 'CineSon Entertainment', 'Filmsmith Productions', 'Medici Entertainment', 'Gremi Film Production']",['United States of America'],2009/3/6,6670712,104,Truth is stranger than family,6.9,113,"[""['Andy García'"", "" 'Julianna Margulies'""]",Raymond De Felitta,2009,3,11.17853333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['prostitute', 'blackmail', 'drug smuggle', 'rural ireland', 'dry humour']","Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.",19.411141,"['UK Film Council', 'Crescendo Productions', 'Element Pictures', 'Irish Film Board', 'Prescience', 'Reprisal Films', 'Aegis Film Fund']",['Ireland'],2011/7/7,19560274,96,The FBI are about to discover that things work a little differently around here.,6.8,372,"[""['Brendan Gleeson'"", "" 'Don Cheadle'""]",John Michael McDonagh,2011,7,226.0045667,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,"['sexuality', 'college', 'girlfriend', 'vomit', 'celebration', 'fraternity', 'frat party']",A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,7.034618,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],2008/8/28,6230276,94,,4.8,48,"[""['Drake Bell'"", "" 'Andrew Caldwell'""]",Deb Hagan,2008,8,-10.99605714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['michigan', '1970s', 'youth', 'family', 'woman director']","A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",26.218912,['American Zoetrope'],['United States of America'],1999/4/21,10409377,97,"Beautiful, mysterious, haunting, invariably fatal. Just like life.",7.1,817,"[""['James Woods'"", "" 'Kathleen Turner'""]",Sofia Coppola,1999,4,73.48961667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['jew', 'independent film', 'homeschooling', 'family', 'struggling actor']","Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",15.015271,"['Double Feature Films', 'Wild Bunch', 'Worldview Entertainment']",['United States of America'],2014/1/18,5483299,120,Life is an occasion. Rise to it.,6.4,300,"[""['Zach Braff'"", "" 'Kate Hudson'""]",Zach Braff,2014,1,-0.303654545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['restaurant', 'department store', 'kitchen', 'love', 'crab', 'chef', 'irresistible']","After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",5.696491,"['New Regency Pictures', 'Taurus Film', 'Polar Entertainment Corporation']",['United States of America'],1999/2/5,4398989,95,Magic opened up their hearts... Love did the rest.,5.5,52,"[""['Sarah Michelle Gellar'"", "" 'Sean Patrick Flanery'""]",Mark Tarlov,1999,2,-26.68351667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,[],"Former Green Beret Louis Stevens returns to his hometown of Miami after completing military service in Brazil, only to learn that his old high school has become a haven for gangs and drug dealers. After Stevens uses his capoeira skills to kick several drug dealers off of the school property, Kerrigan, one of Stevens' old teachers, sees the impact that Stevens has on the students. Kerrigan gives him the task of teaching Capoeira to a handful of the worst at-risk students at the school.",5.411243,"['Davis Films', 'Freestone Pictures']",['United States of America'],1993/8/27,3283371,99,The ultimate martial art.,6.9,29,"[""['Mark Dacascos'"", "" 'Geoffrey Lewis'""]",Sheldon Lettich,1993,8,-45.27715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,[],"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",6.27257,"['Lions Gate Films', 'Cruise/Wagner Productions', 'Baumgarten Merims Productions']","['Canada', 'United States of America']",2003/11/14,2944752,94,,6.6,111,"[""['Hayden Christensen'"", "" 'Peter Sarsgaard'""]",Billy Ray,2003,11,-50.9208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['murder', 'independent film', 'drug', 'dentist']",A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs,4.148253,['Numb Gums Production Inc.'],['United States of America'],2001/11/23,2025238,95,,6,44,"[""['Chelcie Ross'"", "" 'Steve Martin'""]",David Atkins,2001,11,-66.24603333,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6244087,"['underdog', 'robbery', 'bounty hunter', 'texas', 'mexican revolution', 'friendship', 'honor', 'gang', 'shootout', 'soldier', 'steam locomotive', 'righteous rage']","Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",14.970654,['Warner Brothers/Seven Arts'],['United States of America'],1969/6/17,638641,145,"If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.",7.6,259,"[""['William Holden'"", "" 'Ernest Borgnine'""]",Sam Peckinpah,1969,6,-89.77206756,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['coming of age', 'marijuana', 'summer']","Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",7.161051,"['SBK Pictures', 'Occupant Entertainment']",['United States of America'],2008/7/3,2899975,99,,6.2,94,"[""['Ben Kingsley'"", "" 'Famke Janssen'""]",Jonathan Levine,2008,7,-51.66708333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['based on novel', 'time travel', 'sequel', 'psychotronic', 'sword and sandal', 'beastmaster', 'warrior', 'time portal', 'gun fight', 'sword and sorcery']","Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin",1.478505,"['Les Films 21', 'Republic Pictures']",['United States of America'],1991/6/8,869325,107,,4.6,17,"[""['Marc Singer'"", "" 'Kari Wuhrer'""]",Sylvio Tabet,1991,6,-85.51125,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['american football', 'loss of brother', 'funeral', 'sport', 'prayer', 'gymnasium', 'coach', 'based on true story', 'number in title', 'family relationships', 'auto accident']","In the wake of a car crash that killed his brother, football player Jon Abbate leads his school's struggling team to its most successful season ever.",0.215464,"['McCreary Entertainment', 'Angel City Pictures']",['United States of America'],2011/3/25,399611,97,Rising from tragedy to triumph,4.7,12,"[""['Aidan Quinn'"", "" 'Andie MacDowell'""]",Rick Bieber,2011,3,-93.33981667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952000,"['suicide', 'tv show', 'hallucination', 'tv station', 'radio presenter', 'toronto', 'dystopia', 'brainwashing', 'pittsburgh']",A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.,18.119265,"['Universal Pictures', 'Famous Players Ltd', 'Guardian Trust Company', 'Filmplan International II']",['Canada'],1983/2/4,2120439,87,First it controls your mind. Then it destroys your body.,7.1,454,"[""['James Woods'"", "" 'Sonja Smits'""]",David Cronenberg,1983,2,-64.37434476,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300000,"['paris', 'barcelona spain', 'alcohol', 'roommate', 'single', 'travel', 'crush', 'student', 'relationship', 'break-up', 'youth', 'celebration', 'group of friends']","A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.",13.034602,['Mate Producciones S.A.'],['France'],2002/5/17,3897799,122,"They came from Paris, Rome, London and Berlin to... the Spanish Apartment... where a year can change a lifetime.",7,266,"[""['Romain Duris'"", "" 'Audrey Tautou'""]",Cédric Klapisch,2002,5,-26.45662264,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"['netherlands', 'world war ii']","During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.",5.013575,"['Max TV', 'Prime Time', 'Isabella Films B.V.', 'Fu Works', 'Isabella Films']","['Netherlands', 'Belgium']",2008/11/17,530048,103,"In 1945 Holland, a boy must choose between good and evil.",6.8,66,"[""['Martijn Lakemeier'"", "" 'Melody Klaver'""]",Martin Koolhoven,2008,11,-86.7488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
